time,effector_velocity,contact_force
0.23333333333333364,"[-0.0015465709313495233, -0.029369539739096406]",0
0.23750000000000032,"[-0.0015536222468190714, -0.029575223463404698]",0
0.241666666666667,"[-0.0015599308200918332, -0.02977481455922384]",0
0.24583333333333368,"[-0.0015655243082630223, -0.029968493967071276]",0
0.25000000000000033,"[-0.0015704294567923148, -0.0301564372502917]",0
0.254166666666667,"[-0.0015746721921170324, -0.030338814786995294]",0
0.25833333333333364,"[-0.0015782775913193454, -0.030515791891541053]",0
0.2625000000000003,"[-0.001581269910477777, -0.030687528964172674]",0
0.26666666666666694,"[-0.0015836725615695699, -0.03085418160924865]",0
0.2708333333333336,"[-0.0015855082431392485, -0.031015900832836656]",0
0.27500000000000024,"[-0.0015867989116389323, -0.031172833150030003]",0
0.2791666666666669,"[-0.0015875657553570278, -0.03132512069069231]",0
0.28333333333333355,"[-0.001587829376001034, -0.03147290141410794]",0
0.2875000000000002,"[-0.0015876096496792187, -0.03161630914594026]",0
0.29166666666666685,"[-0.0015869257523428403, -0.03175547370230057]",0
0.2958333333333335,"[-0.0015857963392445903, -0.03189052109379701]",0
0.30000000000000016,"[-0.0015842393496503845, -0.03202157352239167]",0
0.3041666666666668,"[-0.0015822722422900361, -0.032148749610479505]",0
0.30833333333333346,"[-0.001579911858012856, -0.03227216442303453]",0
0.3125000000000001,"[-0.00157717442673639, -0.0323919295667217]",0
0.31666666666666676,"[-0.001574075758964285, -0.03250815338651582]",0
0.3208333333333334,"[-0.0015706311480505625, -0.03262094100084216]",0
0.32500000000000007,"[-0.0015668552790186006, -0.032730394338851325]",0
0.3291666666666667,"[-0.0015627624581677378, -0.03283661235078804]",0
0.33333333333333337,"[-0.0015583664745454336, -0.03293969101327812]",0
0.3375,"[-0.0015536806633045285, -0.03303972344384375]",0
0.3416666666666667,"[-0.0015487179170623512, -0.03313679998424212]",0
0.3458333333333333,"[-0.0015434907598418125, -0.033231008315771596]",0
0.35,"[-0.0015380113058143258, -0.033322433508822524]",0
0.35416666666666663,"[-0.0015322911580329642, -0.033411158038021305]",0
0.3583333333333333,"[-0.0015263416417556595, -0.033497261979717134]",0
0.36249999999999993,"[-0.0015201736589056276, -0.03358082299753203]",0
0.3666666666666666,"[-0.0015137977966792155, -0.03366191646703147]",0
0.37083333333333324,"[-0.0015072242389437681, -0.03374061548920157]",0
0.3749999999999999,"[-0.0015004628863749554, -0.03381699101786663]",0
0.37916666666666654,"[-0.0014935232547712007, -0.033891111862144954]",0
0.3833333333333332,"[-0.0014864145916342495, -0.0339630448085401]",0
0.38749999999999984,"[-0.001479145779787563, -0.03403285462285195]",0
0.3916666666666665,"[-0.0014717254081563465, -0.03410060414378285]",0
0.39583333333333315,"[-0.0014641618263679284, -0.03416635436539533]",0
0.3999999999999998,"[-0.0014564631017462294, -0.03423016446360885]",0
0.40416666666666645,"[-0.0014486369765615292, -0.03429209182187293]",0
0.4083333333333331,"[-0.0014406909255491856, -0.03435219211144695]",0
0.41249999999999976,"[-0.0014326322249165243, -0.03441051937613448]",0
0.4166666666666664,"[-0.0014244678988325358, -0.03446712604703964]",0
0.42083333333333306,"[-0.0014162046816638017, -0.03452206296536996]",0
0.4249999999999997,"[-0.001407849123183852, -0.034575379483902956]",0
0.42916666666666636,"[-0.0013994075527834363, -0.03462712348772819]",0
0.433333333333333,"[-0.0013908860223111668, -0.03467734140231036]",0
0.43749999999999967,"[-0.001382290371463893, -0.034726078269350015]",0
0.4416666666666663,"[-0.0013736262923758442, -0.03477337782044381]",0
0.44583333333333297,"[-0.0013648992741885704, -0.03481928248199987]",0
0.4499999999999996,"[-0.0013561146154665252, -0.03486383341764637]",0
0.4541666666666663,"[-0.0013472773720022164, -0.03490707053336438]",0
0.4583333333333329,"[-0.0013383924183116656, -0.03494903254587558]",0
0.4624999999999996,"[-0.0013294645083809734, -0.03498975704904312]",0
0.46666666666666623,"[-0.0013204982253380805, -0.03502928051641896]",0
0.4708333333333329,"[-0.0013114979867426078, -0.0350676383346813]",0
0.47499999999999953,"[-0.0013024679944610845, -0.03510486480501013]",0
0.4791666666666662,"[-0.0012934123508342487, -0.03514099323772486]",0
0.48333333333333284,"[-0.0012843349553479924, -0.03517605592129166]",0
0.4874999999999995,"[-0.0012752396175024217, -0.03521008421350455]",0
0.49166666666666614,"[-0.0012661299467442468, -0.03524310850494959]",0
0.4958333333333328,"[-0.0012570095270347404, -0.03527515834363191]",0
0.49999999999999944,"[-0.0012478817041817278, -0.035306262338193284]",0
0.5041666666666661,"[-0.0012387496896084258, -0.035336448241680064]",0
0.5083333333333327,"[-0.001229616629485895, -0.03536574301393653]",0
0.5124999999999994,"[-0.0012204855460127952, -0.035394172810172285]",0
0.516666666666666,"[-0.0012113592950588259, -0.03542176297880014]",0
0.5208333333333327,"[-0.0012022407280013296, -0.03544853817504044]",0
0.5249999999999994,"[-0.0011931324152859224, -0.03547452222317448]",0
0.529166666666666,"[-0.0011840369960980073, -0.035499738337239226]",0
0.5333333333333327,"[-0.00117495689101243, -0.035524208974846386]",0
0.5374999999999993,"[-0.0011658944246593509, -0.03554795592710421]",0
0.541666666666666,"[-0.0011568518751722684, -0.03557100036495775]",0
0.5458333333333326,"[-0.0011478314334987024, -0.03559336283305849]",0
0.5499999999999993,"[-0.0011388351998964825, -0.03561506326481847]",0
0.5541666666666659,"[-0.0011298651243352676, -0.03563612096494491]",0
0.5583333333333326,"[-0.0011209231382216089, -0.03565655470162259]",0
0.5624999999999992,"[-0.0011120110280182297, -0.03567638264901583]",0
0.5666666666666659,"[-0.0011031305573609212, -0.03569562247312621]",0
0.5708333333333325,"[-0.00109428341596723, -0.03571429131655346]",0
0.5749999999999992,"[-0.0010854711593474469, -0.03573240577810793]",0
0.5791666666666658,"[-0.001076695334186386, -0.035749981999370836]",0
0.5833333333333325,"[-0.0010679573543061916, -0.03576703560605903]",0
0.5874999999999991,"[-0.0010592586261388703, -0.03578358179398287]",0
0.5916666666666658,"[-0.001050600487310426, -0.035799635305616515]",0
0.5958333333333324,"[-0.0010419842185450919, -0.03581521044925992]",0
0.5999999999999991,"[-0.0010334109195807703, -0.03583032103923394]",0
0.6041666666666657,"[-0.0010248818051555803, -0.03584498057972119]",0
0.6083333333333324,"[-0.0010163979218934215, -0.035859202110315604]",0
0.612499999999999,"[-0.0010079603116287554, -0.03587299831262252]",0
0.6166666666666657,"[-0.0009995699090430705, -0.03588638146093041]",0
0.6208333333333323,"[-0.0009912276542744444, -0.035899363498285396]",0
0.624999999999999,"[-0.000982934440472925, -0.035911956015327734]",0
0.6291666666666657,"[-0.0009746910487428134, -0.0359241702220963]",0
0.6333333333333323,"[-0.0009664982172111862, -0.03593601699818716]",0
0.637499999999999,"[-0.0009583566994893489, -0.035947506935735174]",0
0.6416666666666656,"[-0.0009502672019467339, -0.03595865031099097]",0
0.6458333333333323,"[-0.0009422303885212261, -0.03596945709567421]",0
0.6499999999999989,"[-0.0009342468250861779, -0.03597993693279818]",0
0.6541666666666656,"[-0.0009263170419035226, -0.03599009918174957]",0
0.6583333333333322,"[-0.0009184415821458193, -0.03599995295433016]",0
0.6624999999999989,"[-0.0009106209586859284, -0.03600950709645912]",0
0.6666666666666655,"[-0.0009028555914133967, -0.03601877015874902]",0
0.6708333333333322,"[-0.0008951459170405077, -0.03602775046851077]",0
0.6749999999999988,"[-0.0008874922883543657, -0.03603645607702891]",0
0.6791666666666655,"[-0.0008798950840529169, -0.03604489483119407]",0
0.6833333333333321,"[-0.0008723545910169286, -0.03605307431023969]",0
0.6874999999999988,"[-0.0008648711243697147, -0.03606100190320338]",0
0.6916666666666654,"[-0.0008574449128382058, -0.03606868474698469]",0
0.6958333333333321,"[-0.0008500762222618408, -0.036076129805539654]",0
0.6999999999999987,"[-0.0008427652814677949, -0.036083343831243786]",0
0.7041666666666654,"[-0.0008355121848280297, -0.0360903333131724]",0
0.708333333333332,"[-0.0008283171762095299, -0.036097104651105834]",0
0.7124999999999987,"[-0.0008211803557950231, -0.036103663985808956]",0
0.7166666666666653,"[-0.000814101801275364, -0.036110017277027714]",0
0.720833333333332,"[-0.0008070816299081797, -0.03611617034506172]",0
0.7249999999999986,"[-0.0008001199373779419, -0.03612212883867832]",0
0.7291666666666653,"[-0.0007932167372805797, -0.036127898203940786]",0
0.733333333333332,"[-0.0007863720273523691, -0.03613348372862414]",0
0.7374999999999986,"[-0.0007795858414106627, -0.03613889057730249]",0
0.7416666666666653,"[-0.0007728581401081486, -0.036144123730145694]",0
0.7458333333333319,"[-0.0007661889250968942, -0.036149188055414914]",0
0.7499999999999986,"[-0.0007595781774704137, -0.03615408827620152]",0
0.7541666666666652,"[-0.0007530257488728587, -0.036158828909600184]",0
0.7583333333333319,"[-0.000746531651297332, -0.036163414444155335]",0
0.7624999999999985,"[-0.0007400957024602476, -0.03616784913033213]",0
0.7666666666666652,"[-0.000733717885394827, -0.03617213720035807]",0
0.7708333333333318,"[-0.0007273979897474327, -0.036176282655687016]",0
0.7749999999999985,"[-0.0007211359169131924, -0.03618028945446203]",0
0.7791666666666651,"[-0.0007149315484216972, -0.03618416143468996]",0
0.7833333333333318,"[-0.0007087846983363025, -0.03618790228900884]",0
0.7874999999999984,"[-0.0007026951660951408, -0.036191515599954385]",0
0.7916666666666651,"[-0.0006966628025706738, -0.036195004882458186]",0
0.7958333333333317,"[-0.0006906873890255832, -0.0361983735134801]",0
0.7999999999999984,"[-0.0006847687557069038, -0.036201624806535604]",0
0.804166666666665,"[-0.0006789066606057229, -0.036204761940976465]",0
0.8083333333333317,"[-0.0006731008598409444, -0.036207788007563135]",0
0.8124999999999983,"[-0.0006673511529723918, -0.03621070603811347]",0
0.816666666666665,"[-0.000661657271925218, -0.03621351894058148]",0
0.8208333333333316,"[-0.0006560190069613957, -0.03621622957789574]",0
0.8249999999999983,"[-0.0006504360743355784, -0.036218840689831965]",0
0.8291666666666649,"[-0.0006449082495070639, -0.0362213549762669]",0
0.8333333333333316,"[-0.0006394352345422977, -0.0362237750186475]",0
0.8374999999999982,"[-0.0006340167253763226, -0.036226103323445794]",0
0.8416666666666649,"[-0.0006286524783543322, -0.0362283423643569]",0
0.8458333333333315,"[-0.0006233421807666593, -0.03623049450530054]",0
0.8499999999999982,"[-0.0006180855111867188, -0.036232562039557735]",0
0.8541666666666649,"[-0.0006128822061861709, -0.036234547232024135]",0
0.8583333333333315,"[-0.0006077319375900666, -0.03623645224598155]",0
0.8624999999999982,"[-0.0006026343728972455, -0.036238279182156344]",0
0.8666666666666648,"[-0.0005975892350368658, -0.03624003011663737]",0
0.8708333333333315,"[-0.0005925962423983955, -0.03624170706545601]",0
0.8749999999999981,"[-0.000587654986382061, -0.03624331191187928]",0
0.8791666666666648,"[-0.0005827651822512409, -0.0362448465617787]",0
0.8833333333333314,"[-0.0005779264746393759, -0.036246312825418334]",0
0.8874999999999981,"[-0.0005731385686841336, -0.03624771249947817]",0
0.8916666666666647,"[-0.0005684011063921603, -0.03624904729247944]",0
0.8958333333333314,"[-0.0005637137273878483, -0.03625031886387769]",0
0.899999999999998,"[-0.0005590761289921004, -0.03625152886201077]",0
0.9041666666666647,"[-0.0005544879458650124, -0.036252678851289105]",0
0.9083333333333313,"[-0.0005499488108830566, -0.03625377035132607]",0
0.912499999999998,"[-0.0005454584153436158, -0.036254804874921505]",0
0.9166666666666646,"[-0.0005410163847023482, -0.036255783852603696]",0
0.9208333333333313,"[-0.0005366223503939262, -0.03625670867846291]",0
0.9249999999999979,"[-0.0005322759355340205, -0.03625758070242689]",0
0.9291666666666646,"[-0.0005279768261720538, -0.036258401275054856]",0
0.9333333333333312,"[-0.0005237246501576757, -0.036259171673615205]",0
0.9374999999999979,"[-0.0005195190877774741, -0.03625989317162594]",0
0.9416666666666645,"[-0.0005153597613656372, -0.036260566971493505]",0
0.9458333333333312,"[-0.0005112462929235222, -0.03626119424153265]",0
0.9499999999999978,"[-0.000507178307872733, -0.03626177611919878]",0
0.9541666666666645,"[-0.0005031554242550529, -0.03626231370530652]",0
0.9583333333333311,"[-0.0004991773243924937, -0.0362628081090699]",0
0.9624999999999978,"[-0.0004952436899933431, -0.03626326040825455]",0
0.9666666666666645,"[-0.0004913540809430485, -0.03626367157537538]",0
0.9708333333333311,"[-0.00048750817607634556, -0.03626404262833416]",0
0.9749999999999978,"[-0.00048370560052050406, -0.036264374523307816]",0
0.9791666666666644,"[-0.0004799459762978523, -0.036264668187381346]",0
0.9833333333333311,"[-0.0004762289869837191, -0.036264924559247215]",0
0.9874999999999977,"[-0.0004725541943236388, -0.03626514447589385]",0
0.9916666666666644,"[-0.0004689212836464264, -0.03626532882648058]",0
0.995833333333331,"[-0.00046532994044789014, -0.03626547847519321]",0
0.9999999999999977,"[-0.000461779724668699, -0.03626559418409743]",0
1.0041666666666644,"[-0.0004582703277989115, -0.036265676774529146]",0
1.008333333333331,"[-0.0004548013768308698, -0.03626572700464031]",0
1.0124999999999977,"[-0.00045137256124019864, -0.03626574564953704]",0
1.0166666666666644,"[-0.0004479834448137057, -0.03626573338436358]",0
1.020833333333331,"[-0.0004446337236168503, -0.036265690946557974]",0
1.0249999999999977,"[-0.00044132302925986924, -0.036265619012596395]",0
1.0291666666666643,"[-0.0004380509948755957, -0.036265518240337066]",0
1.033333333333331,"[-0.0004348173129278335, -0.03626538930549146]",0
1.0374999999999976,"[-0.00043162156116041857, -0.036265232793102856]",0
1.0416666666666643,"[-0.00042846343917499717, -0.03626504934676583]",0
1.045833333333331,"[-0.0004253426475047655, -0.03626483959229386]",0
1.0499999999999976,"[-0.0004222587605827721, -0.036264604058993254]",0
1.0541666666666643,"[-0.0004192114864527523, -0.03626434334367874]",0
1.058333333333331,"[-0.00041620040687748855, -0.036264057947269085]",0
1.0624999999999976,"[-0.00041322529181937566, -0.03626374847318846]",0
1.0666666666666642,"[-0.0004102857259354487, -0.03626341539208788]",0
1.0708333333333309,"[-0.00040738135861021277, -0.036263059200871216]",0
1.0749999999999975,"[-0.0004045119032248575, -0.03626268042185217]",0
1.0791666666666642,"[-0.0004016770085954746, -0.03626227952189194]",0
1.0833333333333308,"[-0.00039887633321446063, -0.03626185696008296]",0
1.0874999999999975,"[-0.0003961095338594813, -0.03626141318086512]",0
1.0916666666666641,"[-0.00039337633163285743, -0.03626094865583216]",0
1.0958333333333308,"[-0.0003906763282885001, -0.03626046376805185]",0
1.0999999999999974,"[-0.00038800924553776886, -0.03625995896412214]",0
1.104166666666664,"[-0.00038537474797496404, -0.03625943464180349]",0
1.1083333333333307,"[-0.0003827725024223277, -0.036258891188355145]",0
1.1124999999999974,"[-0.0003802022403979078, -0.03625832902012045]",0
1.116666666666664,"[-0.00037766356985904394, -0.03625774846358477]",0
1.1208333333333307,"[-0.00037515623079413876, -0.03625714991812545]",0
1.1249999999999973,"[-0.00037267989436324915, -0.036256533728153885]",0
1.129166666666664,"[-0.0003702342379106483, -0.0362559002315384]",0
1.1333333333333306,"[-0.0003678190076470897, -0.03625524979934831]",0
1.1374999999999973,"[-0.00036543381804332066, -0.03625458270869677]",0
1.141666666666664,"[-0.00036307841626712425, -0.03625389931159166]",0
1.1458333333333306,"[-0.0003607524919841433, -0.03625319991341273]",0
1.1499999999999972,"[-0.00035845573332733, -0.03625248480925788]",0
1.154166666666664,"[-0.000356187826942328, -0.036251754284239435]",0
1.1583333333333306,"[-0.0003539484696160125, -0.036251008621102636]",0
1.1624999999999972,"[-0.0003517373565974837, -0.03625024809294335]",0
1.1666666666666639,"[-0.0003495542447772698, -0.03624947300348486]",0
1.1708333333333305,"[-0.000347398837204721, -0.036248683613359596]",0
1.1749999999999972,"[-0.0003452708353951315, -0.03624788017416988]",0
1.1791666666666638,"[-0.0003431699432567409, -0.03624706293121313]",0
1.1833333333333305,"[-0.00034109586708889333, -0.03624623212366044]",0
1.1874999999999971,"[-0.0003390483155797496, -0.036245387984729774]",0
1.1916666666666638,"[-0.00033702706325863287, -0.036244530782185404]",0
1.1958333333333304,"[-0.00033503182269216565, -0.03624366073646653]",0
1.199999999999997,"[-0.0003330622491894593, -0.036242778024638676]",0
1.2041666666666637,"[-0.0003311181206412418, -0.036241882895751414]",0
1.2083333333333304,"[-0.00032919915676392353, -0.0362409755543938]",0
1.212499999999997,"[-0.0003273051473007046, -0.03624005624328965]",0
1.2166666666666637,"[-0.00032543574805972766, -0.036239125112582454]",0
1.2208333333333303,"[-0.00032359068982373666, -0.03623818235490945]",0
1.224999999999997,"[-0.0003217697616878113, -0.03623722819400249]",0
1.2291666666666636,"[-0.00031997269824804095, -0.03623626281210832]",0
1.2333333333333303,"[-0.0003181992324580458, -0.03623528638459455]",0
1.237499999999997,"[-0.00031644909566280917, -0.03623429908014574]",0
1.2416666666666636,"[-0.0003147220295139624, -0.03623330106855313]",0
1.2458333333333302,"[-0.0003130177739762846, -0.03623229251306058]",0
1.249999999999997,"[-0.0003113360713316426, -0.03623127357309331]",0
1.2541666666666635,"[-0.0003096767304338766, -0.03623024444552601]",0
1.2583333333333302,"[-0.0003080394329370642, -0.036229205239837886]",0
1.2624999999999968,"[-0.00030642399638853256, -0.03622815614849381]",0
1.2666666666666635,"[-0.00030483016729030733, -0.03622709731265966]",0
1.2708333333333302,"[-0.000303257698467398, -0.03622602887287046]",0
1.2749999999999968,"[-0.0003017063490116517, -0.03622495096904098]",0
1.2791666666666635,"[-0.00030017587220625835, -0.03622386373275497]",0
1.28333333333333,"[-0.0002986660316468097, -0.036222767297818634]",0
1.2874999999999968,"[-0.00029717665379416086, -0.03622166183404538]",0
1.2916666666666634,"[-0.0002957074329183011, -0.0362205474211163]",0
1.29583333333333,"[-0.0002942582041056685, -0.03621942422605027]",0
1.2999999999999967,"[-0.00029282866994091716, -0.036218292325564005]",0
1.3041666666666634,"[-0.000291418665918846, -0.03621715187881997]",0
1.30833333333333,"[-0.00029002796384182926, -0.036216002999160786]",0
1.3124999999999967,"[-0.0002886563376752003, -0.03621484579748148]",0
1.3166666666666633,"[-0.0002873035635324976, -0.03621368038229478]",0
1.32083333333333,"[-0.0002859694237188643, -0.03621250686241405]",0
1.3249999999999966,"[-0.00028465375968484037, -0.036211325381174025]",0
1.3291666666666633,"[-0.0002833562917783222, -0.036210135999341676]",0
1.33333333333333,"[-0.0002820768004512617, -0.03620893881384616]",0
1.3374999999999966,"[-0.00028081514180692754, -0.03620773396717073]",0
1.3416666666666632,"[-0.0002795710994819584, -0.03620652155067901]",0
1.3458333333333299,"[-0.00027834440192274316, -0.03620530161679518]",0
1.3499999999999965,"[-0.0002771349074376754, -0.036204074299609736]",0
1.3541666666666632,"[-0.00027594240986850496, -0.03620283968744283]",0
1.3583333333333298,"[-0.00027476670507376073, -0.03620159786683448]",0
1.3624999999999965,"[-0.00027360759091289016, -0.036200348922590476]",0
1.3666666666666631,"[-0.0002724648672307855, -0.03619909293782715]",0
1.3708333333333298,"[-0.0002713383399625402, -0.03619782999668955]",0
1.3749999999999964,"[-0.00027022787457023703, -0.03619656021905584]",0
1.379166666666663,"[-0.00026913321400968797, -0.03619528364161664]",0
1.3833333333333298,"[-0.00026805422772746036, -0.03619400038131757]",0
1.3874999999999964,"[-0.0002669906624239611, -0.036192710471784295]",0
1.391666666666663,"[-0.00026594239561412124, -0.03619141402987974]",0
1.3958333333333297,"[-0.0002649091693182788, -0.03619011108081694]",0
1.3999999999999964,"[-0.00026389086913591875, -0.03618880174163141]",0
1.404166666666663,"[-0.0002628873111191199, -0.03618748608062353]",0
1.4083333333333297,"[-0.00026189831733563866, -0.036186164167548246]",0
1.4124999999999963,"[-0.0002609237032859344, -0.0361848360654014]",0
1.416666666666663,"[-0.0002599632905181011, -0.036183501838793306]",0
1.4208333333333296,"[-0.00025901690238006557, -0.036182161551163265]",0
1.4249999999999963,"[-0.00025808436819364095, -0.03618081526754354]",0
1.429166666666663,"[-0.0002571655814181152, -0.03617946309253465]",0
1.4333333333333296,"[-0.00025626029880509126, -0.03617810503834172]",0
1.4374999999999962,"[-0.0002553683549738634, -0.03617674116680277]",0
1.4416666666666629,"[-0.0002544896487899958, -0.03617537157955547]",0
1.4458333333333295,"[-0.00025362394621485443, -0.036173996288318216]",0
1.4499999999999962,"[-0.0002527711496484106, -0.0361726153928955]",0
1.4541666666666628,"[-0.0002519310283209831, -0.036171228902989384]",0
1.4583333333333295,"[-0.0002511034902216297, -0.03616983691804876]",0
1.4624999999999961,"[-0.0002502883727173288, -0.036168439488372166]",0
1.4666666666666628,"[-0.00024948551909499336, -0.03616703666623529]",0
1.4708333333333294,"[-0.00024869477212374584, -0.03616562850164476]",0
1.474999999999996,"[-0.00024791590893867045, -0.036164214999667856]",0
1.4791666666666627,"[-0.00024714884595993143, -0.03616279625580555]",0
1.4833333333333294,"[-0.0002463934307166283, -0.036161372317590854]",0
1.487499999999996,"[-0.0002456495776043278, -0.03615994327469785]",0
1.4916666666666627,"[-0.0002449170731134015, -0.03615850913015252]",0
1.4958333333333294,"[-0.00024419576730038556, -0.03615706992787074]",0
1.499999999999996,"[-0.00024348551392231604, -0.036155625712519145]",0
1.5041666666666627,"[-0.000242786170397297, -0.036154176529486916]",0
1.5083333333333293,"[-0.00024209766118763604, -0.03615272246660863]",0
1.512499999999996,"[-0.00024141977574047152, -0.036151263520313115]",0
1.5166666666666626,"[-0.00024075244161445714, -0.036149799777295634]",0
1.5208333333333293,"[-0.00024009545324272033, -0.0361483312340645]",0
1.524999999999996,"[-0.00023944873903176955, -0.03614685797475685]",0
1.5291666666666626,"[-0.00023881209619110513, -0.03614537999459646]",0
1.5333333333333292,"[-0.0002381854582698701, -0.03614389737811075]",0
1.5374999999999959,"[-0.00023756862516656659, -0.036142410119240055]",0
1.5416666666666625,"[-0.0002369615311547512, -0.03614091830004486]",0
1.5458333333333292,"[-0.00023636404705082957, -0.03613942195836825]",0
1.5499999999999958,"[-0.00023577604284462372, -0.03613792113007126]",0
1.5541666666666625,"[-0.00023519732151871912, -0.03613641580532695]",0
1.5583333333333291,"[-0.00023462782522927494, -0.03613490606584719]",0
1.5624999999999958,"[-0.00023406743018480544, -0.03613339194745951]",0
1.5666666666666624,"[-0.00023351601170195496, -0.03613187348404063]",0
1.570833333333329,"[-0.00023297344640919697, -0.03613035070902174]",0
1.5749999999999957,"[-0.00023243961223345239, -0.03612882365539703]",0
1.5791666666666624,"[-0.00023191438838677213, -0.036127292355732074]",0
1.583333333333329,"[-0.0002313976575533533, -0.03612575684363042]",0
1.5874999999999957,"[-0.00023088937029734288, -0.03612421719643183]",0
1.5916666666666623,"[-0.00023038933963520636, -0.03612267339813363]",0
1.595833333333329,"[-0.00022989744978169253, -0.03612112547967275]",0
1.5999999999999956,"[-0.00022941358617220228, -0.036119573471596486]",0
1.6041666666666623,"[-0.00022893770675811408, -0.036118017451423116]",0
1.608333333333329,"[-0.0002284696291566385, -0.036116457401373474]",0
1.6124999999999956,"[-0.0002280092423816056, -0.036114893350872486]",0
1.6166666666666623,"[-0.0002275565081165075, -0.03611332537651467]",0
1.620833333333329,"[-0.00022711124507029425, -0.036111753457781816]",0
1.6249999999999956,"[-0.00022667341738293045, -0.0361101776707366]",0
1.6291666666666622,"[-0.00022624284816855772, -0.03610859799558337]",0
1.6333333333333289,"[-0.00022581950170889875, -0.036107014506337576]",0
1.6374999999999955,"[-0.00022540320548715062, -0.03610542718395899]",0
1.6416666666666622,"[-0.00022499392386826286, -0.03610383610042814]",0
1.6458333333333288,"[-0.00022459148642590618, -0.03610224123599708]",0
1.6499999999999955,"[-0.0002241958620748455, -0.03610064266366803]",0
1.6541666666666621,"[-0.00022380695222588322, -0.03609904040952024]",0
1.6583333333333288,"[-0.00022342458494462557, -0.03609743444970206]",0
1.6624999999999954,"[-0.00022304873479277697, -0.036095824858079606]",0
1.666666666666662,"[-0.0002226793040680363, -0.03609421165837591]",0
1.6708333333333287,"[-0.0002223161260385062, -0.03609259482727869]",0
